"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_PREVIOUS_STATS_TITLE","YOUR PREVIOUS STATS","إحصاءاتك السابقة","您的历史数据","你的歷史數據","DEINE VORHERIGEN STATS","ESTADÍSTICAS PREVIAS","AIEMMAT TILASTOSI","STATS PRÉCÉDENTES","הסטטיסטיקה הקודמת שלך","STATISTIK SEBELUMNYA","STATISTICHE PRECEDENTI","以前のステータス","전적","STATISTIK LALU ANDA","JE VORIGE STATISTIEKEN","WCZEŚNIEJSZE STATYSTYKI","ESTATÍSTICAS ANTERIORES","ТВОИ ПРОШЛЫЕ ПОКАЗАТЕЛИ","สถิติก่อนหน้าของคุณ","ÖNCEKİ İSTATİSTİKLERİN","THÔNG SỐ TRƯỚC ĐÂY CỦA BẠN"
"TID_GUNSLINGER_OVERCHARGE_DESC","Bullet Storm is <c00cc00><VALUE1>%</c> wider.","يتسع نطاق عاصفة الرصاص أكثر بنسبة <c00cc00><VALUE1>%</c>.","子弹风暴的弹道范围扩大<c00cc00><VALUE1>%</c>。","狂彈風暴的彈道範圍變寬<c00cc00><VALUE1>%</c>。","Kugelhagel ist <c00cc00><VALUE1> %</c> breiter.","El radio de acción de la Tormenta de balas es un <c00cc00><VALUE1> %</c> más ancho.","Luotisade on <c00cc00><VALUE1> %</c> laajempi.","La zone de Pluie de balles est augmentée de <c00cc00><VALUE1> %</c>.","סופת הקליעים רחבה יותר ב-<c00cc00>%<VALUE1></c>.","Badai Peluru kini <c00cc00><VALUE1>%</c> lebih lebar","La Tempesta di piombo è più larga del <c00cc00><VALUE1>%</c>.","必殺技の横幅が<c00cc00><VALUE1>％</c>広がる。","불렛 스톰의 폭이 <c00cc00><VALUE1></c>% 더 넓어집니다.","Ribut Peluru adalah <c00cc00><VALUE1>%</c> lebih luas.","'Kogelstorm' is <c00cc00><VALUE1>%</c> breder.","Grad kul jest <c00cc00><VALUE1>%</c> szerszy.","O raio de ação do Trem-bala fica <c00cc00><VALUE1>%</c> maior.","Область поражения пулевого шторма расширяется на <c00cc00><VALUE1> %</c>.","พายุกระสุนกว้างขึ้น <c00cc00><VALUE1>%</c>","Mermi fırtınası <c00cc00>%<VALUE1></c> daha geniş bir alana etki eder.","Chiêu thức Bão đạn có phạm vi rộng hơn <c00cc00><VALUE1>%</c>."
"TID_BUDDY_DIRECT_PURCHASE_LOCKED_GADGET_FLOATER","Get any Gadget first for <HERO>","احصل على أي جهاز أولاً من أجل <HERO>","请先解锁<HERO>的任意随身妙具","請先解鎖<HERO>的任意武裝配件","Erhalte zuerst ein beliebiges Gadget für <HERO>.","Obtén primero un gadget para <HERO>","Hanki ensin jokin varuste rämäpäälle <HERO>.","Récupérez d'abord un gadget pour <HERO>","אפשר לקבל קודם כל גאדג‘ט עבור <HERO>","Dapatkan gadget untuk <HERO> terlebih dahulu","Prima devi sbloccare un gadget di <HERO>.","<HERO>のガジェットが必要です","<HERO>의 가젯을 먼저 얻으세요.","Dapatkan sebarang alat dahulu untuk <HERO>","Krijg eerst een gadget voor <HERO>.","Najpierw zdobądź dowolny gadżet dla: <HERO>","Consiga qualquer acessório para <HERO> primeiro.","Сначала получи любой гаджет для бойца <HERO>","รับอุปกรณ์เสริมใดก็ได้ของ <HERO> ก่อน","Önce <HERO> için bir aksesuar almalısın.","Thu thập Phụ kiện bất kỳ cho <HERO> trước"
"TID_BUDDY_DIRECT_PURCHASE_LOCKED_SP_FLOATER","Get any Star Power first for <HERO>","احصل على أي قدرة خاصة أولاً من أجل <HERO>","请先解锁<HERO>的任意星徽之力","請先解鎖<HERO>的任意能力之星","Erhalte zuerst eine beliebige Starpower für <HERO>.","Obtén primero una habilidad estelar para <HERO>","Hanki ensin jokin tähtivoima rämäpäälle <HERO>.","Récupérez d'abord un pouvoir star pour <HERO>","אפשר לקבל כל כוח כוכב עבור <HERO>","Dapatkan Kekuatan Bintang untuk <HERO> terlebih dahulu","Prima devi sbloccare un'abilità stellare di <HERO>.","<HERO>のスターパワーが必要です","<HERO>의 스타 파워를 먼저 얻으세요.","Dapatkan sebarang Kuasa Bintang dahulu untuk <HERO>","Krijg eerst een sterrenkracht voor <HERO>.","Najpierw zdobądź dowolną gwiezdną moc dla: <HERO>","Consiga qualquer poder de estrela para <HERO> primeiro.","Сначала получи любую звёздную силу для бойца <HERO>","รับพลังดวงดาวใดก็ได้ของ <HERO> ก่อน","Önce <HERO> için bir yıldız gücü almalısın.","Thu thập Sức mạnh Sao bất kỳ cho <HERO> trước"
"TID_BUDDY_DIRECT_PURCHASE_LOCKED_HC_FLOATER","Get <HERO>'s Hypercharge first","احصل على الشحن الفائق لـ<HERO> أولاً","请先解锁<HERO>的极限充能","請先解鎖<HERO>的極限威能","Erhalte zuerst die Hyperladung von <HERO>.","Obtén primero la hipercarga de <HERO>","Hanki ensin rämäpään <HERO> hyperlataus.","Récupérez d'abord l'hypercharge pour <HERO>","קבלו קודם סופר-טעינה של <HERO>","Dapatkan Beringasss untuk <HERO> terlebih dahulu","Prima devi sbloccare l'overdrive di <HERO>.","<HERO>のハイパーチャージが必要です","<HERO>의 하이퍼차지를 먼저 얻으세요.","Dapatkan hipercas <HERO> dahulu","Krijg eerst de hyperkracht van <HERO>.","Najpierw zdobądź hiperdoładowanie dla: <HERO>","Consiga a hipercarga de <HERO> primeiro.","Сначала получи гиперзаряд бойца <HERO>","รับไฮเปอร์ชาร์จของ <HERO> ก่อน","Önce <HERO> için hiperşarj almalısın.","Thu thập Cường hóa tuyệt chiêu của <HERO> trước"
"TID_EVENT_SLOT_34_CONDITION","\nIN HYPERCHARGE UNLEASHED","\nفي انطلاق الشحن الفائق","\n限定活动：极限充能激战","\n限定活動：極限威能激戰","\nIN ENTFESSELTE HYPERLADUNG","\nEN CAOS DE HIPERCARGA","\nHYPERLATAUSTEN VALLOITUKSESSA","\nEN CHAOS D'HYPERCHARGE","\nזמין בסופר-טעינה","\nDI BERINGASSS MENGGANASSS","\nIN SHOW DEGLI OVERDRIVE","\nイベント：ハイパーチャージ解放","\n이벤트: 하이퍼차지 출시","\nDALAM HURU-HARA HIPERCAS","\nIN HYPERKRACHT ONTKETEND","\nPO WYZWOLENIU HIPERDOŁADOWANIA","\nNA HIPERCARGA CAÓTICA","\nВ «ГИПЕРЗАРЯДНОМ ХАОСЕ»","\nในปลดปล่อยไฮเปอร์ชาร์จ","\nHİPERŞARJ ETKİNLİĞİNDE","\nTRONG HỖN CHIẾN CƯỜNG HÓA TUYỆT CHIÊU"
"TID_LEAPER_SP_2_DESC","Mico deals <c00cc00><VALUE1>%</c> extra damage against non Brawlers.","يُلحق ميكو ضررًا إضافيًا بنسبة <c00cc00><VALUE1>%</c> ضد غير الأبطال.","米科对非英雄单位可造成<c00cc00><VALUE1>%</c>的额外伤害。","米可對非英雄單位可造成<c00cc00><VALUE1>%</c>的額外傷害。","Mico fügt Nicht-Brawlern <c00cc00><VALUE1> %</c> zusätzlichen Schaden zu.","Mico inflige un <c00cc00><VALUE1> %</c> de daño extra a cualquier cosa que no sea un brawler.","Mico aiheuttaa <c00cc00><VALUE1> %</c> lisätuhoa vastustajiin, jotka eivät ole rämäpäitä.","Mico inflige <c00cc00><VALUE1> %</c> de dégâts supplémentaires aux cibles qui ne sont pas des brawlers.","מיקו גורם לנזק נוסף של <c00cc00>%<VALUE1></c> נגד לא-בראולרים.","Mico memberikan <c00cc00><VALUE1>%</c> kerusakan ekstra pada target mana saja selain Jagoan.","Mico infligge il <c00cc00><VALUE1>%</c> di danni in più ai bersagli che non sono brawler.","キャラクター以外の対象に<c00cc00><VALUE1>％</c>の追加ダメージを与える。","브롤러가 아닌 적에게 <c00cc00><VALUE1>%</c>의 추가 피해를 줍니다.","Mico melakukan <c00cc00><VALUE1>%</c> kerosakan tambahan apabila menyerang unit bukan brawler.","Mico brengt <c00cc00><VALUE1>%</c> extra schade toe aan niet-knokkers.","Mico zadaje <c00cc00><VALUE1>%</c> dodatkowych obrażeń wrogom niebędącym Zadymiarzami.","Mico causa <c00cc00><VALUE1>%</c> de dano extra contra elementos que não sejam Brawlers.","Мико наносит <c00cc00><VALUE1> %</c> дополнительного урона, если атакует не бойцов.","มิโก้สร้างความเสียหายเพิ่มเติม <c00cc00><VALUE1>%</c> ต่อคู่ต่อสู้ที่ไม่ใช่บรอว์เลอร์","Mico, savaşçılar haricindeki hedeflere <c00cc00>%<VALUE1></c> daha fazla hasar verir.","Mico gây ra thêm <c00cc00><VALUE1>%</c> sát thương đối với những đối thủ không phải là Chiến binh Brawl."
"TID_LEAPER_OVERCHARGE_DESC","Mico's Super also stuns nearby enemies after landing for <c00cc00><VALUE1></c> seconds.","يصعق زخم ميكو الأعداء في الجوار بعد الهبوط لمدة <c00cc00><VALUE1></c> ث.","米科的超级技能落地时，还会击晕附近的敌人<c00cc00><VALUE1></c>秒。","米可的超級技能落地時，還會擊暈附近的敵人<c00cc00><VALUE1></c>秒。","Nach der Landung lähmt Micos Superskill Gegner zusätzlich <c00cc00><VALUE1></c> Sekunden lang.","El súper de Mico aturde a los enemigos cercanos durante <c00cc00><VALUE1></c> segundos cuando aterriza.","Laskeuduttuaan Micon supervoima myös lamaannuttaa vastustajat <c00cc00><VALUE1></c> sekunniksi.","Le super de Mico immobilise également les ennemis à l'impact pendant <c00cc00><VALUE1></c> s.","תכונת הסופר של מיקו מהממת גם אויבים סמוכים לאחר נחיתה למשך <c00cc00><VALUE1></c> שניות.","Kekuatan Super milik Mico juga akan memberikan efek kejut pada lawan terdekat selama <c00cc00><VALUE1></c> detik saat mendarat.","L'atterraggio effettuato con la super permette a Mico anche di lasciare storditi i nemici nelle vicinanze per <c00cc00><VALUE1></c> secondi.","必殺技の着地時に、周囲の敵を<c00cc00><VALUE1></c>秒間気絶させる。","미코의 특수 공격이 착지 후 주변 적을 <c00cc00><VALUE1></c>초 동안 기절시킵니다.","Super Mico juga memegunkan musuh berdekatan selepas mendarat selama <c00cc00><VALUE1></c> saat.","Mico's super verdooft <c00cc00><VALUE1></c> seconden lang nabije vijanden nadat hij landt.","Superatak Mico dodatkowo ogłusza wrogów w pobliżu na <c00cc00><VALUE1></c> s.","O Super do Mico também atordoa inimigos próximos por <c00cc00><VALUE1></c>s depois da aterrissagem.","После приземления Супер Мико также оглушает ближайших врагов на <c00cc00><VALUE1></c> с.","ท่าไม้ตายของมิโก้สตันศัตรูที่อยู่ใกล้ๆ หลังจากเขากระโดดลงมาเป็นระยะเวลา <c00cc00><VALUE1></c> วินาที","Mico'nun süper saldırısı, yere düştüğünde yakınlardaki düşmanları <c00cc00><VALUE1></c> saniyeliğine sersemletir.","Sau khi Mico tiếp đất, Tuyệt chiêu của cậu ta cũng sẽ khiến đối thủ xung quanh bị choáng trong <c00cc00><VALUE1></c> giây."
"TID_ATTACHER_SP_2_DESC","Kit attaches to friendly Brawlers for <c00cc00><VALUE1></c> seconds longer.","يتعلق كيت بالأبطال الحلفاء أطول بمقدار <c00cc00><VALUE1></c> ث.","凯特在友方英雄背上的时间延长<c00cc00><VALUE1></c>秒。","凱特在友方英雄背上的時間延長<c00cc00><VALUE1></c>秒。","Kit kann <c00cc00><VALUE1></c> Sekunden länger von verbündeten Brawlern getragen werden.","Kit se sube a los brawlers aliados durante <c00cc00><VALUE1></c> segundos más.","Kitin kiinnittyminen liittolaiseen kestää <c00cc00><VALUE1></c> sekuntia pidempään.","Kit s'accroche aux brawlers alliés pendant <c00cc00><VALUE1></c> s de plus.","קיט נצמד לבראולרים ידידותיים למשך עוד <c00cc00><VALUE1></c> שניות.","Kit digendong Rekan Jagoan <c00cc00><VALUE1></c> detik lebih lama.","Kit rimane attaccato ai brawler alleati per <c00cc00><VALUE1></c> secondi in più.","味方キャラクターにおぶさる時間が<c00cc00><VALUE1></c>秒増加する。","아군 브롤러에게 붙어 있는 시간이 <c00cc00><VALUE1></c>초 증가합니다.","Kit memaut pada brawler sekutu untuk <c00cc00><VALUE1></c> saat lebih lama.","Kit klampt zich <c00cc00><VALUE1></c> seconden langer vast aan vriendschappelijke knokkers.","Kit trzyma się sojuszniczych Zadymiarzy <c00cc00><VALUE1></c> s dłużej.","Kit é carregado pelos aliados por <c00cc00><VALUE1></c>s a mais.","Кит держится на спине союзников на <c00cc00><VALUE1></c> с. дольше.","คิตจะเกาะติดบรอว์เลอร์พันธมิตรนานขึ้น <c00cc00><VALUE1></c> วินาที","Kit, dost savaşçıların üzerinde <c00cc00><VALUE1></c> saniye daha uzun kalır.","Kit bám vào Chiến binh Brawl đồng minh <c00cc00><VALUE1></c> giây lâu hơn."
"TID_BP_UPGRADE_TITLE","UPGRADE YOUR PASS!","قم بترقية تذكرتك!","升级金券！","升級通行券！","UPGRADE DEINEN PASS!","¡MEJORA TU BRAWL PASS!","PÄIVITÄ PASSISI!","OBTENEZ LE PASS BRAWL PLUS","שדרוג הפס!","TINGKATKAN BRAWL PASS!","PASSA AL BRAWL PASS PLUS!","パスをアップグレード！","패스 업그레이드!","NAIK TARAF PAS ANDA!","UPGRADE JE PASS!","ULEPSZ SWÓJ KARNET!","MELHORE SEU PASSE!","УЛУЧШИ BRAWL PASS!","อัปเกรด Pass ของคุณ!","PASS'İNİ YÜKSELT!","NÂNG CẤP VÉ CỦA BẠN!"
"TID_WINSTREAK_TITLE","WIN STREAK","سلسلة الفوز","连胜","連勝","SIEGESSERIE","RACHA DE VICTORIAS","VOITTOPUTKI","SÉRIE DE VICTOIRES","רצף ניצחונות","MENANG BERUNTUN","SERIE DI VITTORIE","連勝","연승 기록","MENANG BERTURUTAN","ZEGEREEKS","ZWYCIĘSKA PASSA","VITÓRIAS EM SÉRIE","СЕРИЯ ПОБЕД","ชนะติดต่อกัน","KAZANMA SERİSİ","CHUỖI TRẬN THẮNG"
"TID_WINSTREAK_TOOLTIP","Gain extra Trophies for this Brawler when on a Win Streak!","احصل على كؤوس إضافية لهذا البطل عند تحقيق سلسلة فوز!","使用此英雄连胜可赢得额外奖杯！","此英雄連勝時可贏得額外獎盃！","Mit einer Siegesserie erhältst du zusätzliche Trophäen für diesen Brawler!","Gana trofeos adicionales para este brawler cuando lleves una racha de victorias.","Voittoputken aikana ansaitset lisäpokaaleja tälle rämäpäälle!","Gagnez plus de trophées pour ce brawler avec une série de victoires !","מקבלים גביעים נוספים של בראולר זה כשמשיגים רצף ניצחונות!","Raih Trofi ekstra untuk Jagoan ini saat kamu Menang Beruntun!","Vinci più mischie di fila per ottenere trofei extra per questo personaggio!","連勝中はこのキャラクターの追加トロフィーを獲得できます！","연승 중일 때 이 브롤러 트로피를 추가로 받습니다!","Meraih trofi tambahan untuk brawler ini apabila menang berturut-turut!","Verdien extra trofeeën voor deze knokker tijdens een zegereeks!","Zdobądź dodatkowe puchary dla tego Zadymiarza podczas zwycięskiej passy!","Ganhe mais troféus para este Brawler quando estiver com uma série de vitórias ativa!","Получай дополнительные трофеи для этого бойца за серию побед!","รับถ้วยรางวัลเพิ่มเติมสำหรับ\nบรอว์เลอร์ตัวนี้เมื่อชนะติดต่อกัน!","Kazanma serisi yaparken bu savaşçı için ekstra kupa kazanırsın!","Kiếm thêm Cúp cho Chiến binh Brawl này khi đang có Chuỗi trận thắng!"
